Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L13.2	E4_L08.2PG_Col.0
604.74	-0.410457	-0.0772045	-0.346643	0.0750777
604.75	-0.410616	-0.0774606	-0.346368	0.0750306
604.76	-0.410682	-0.0774368	-0.346365	0.0752361
604.77	-0.410578	-0.0776062	-0.346474	0.0751516
604.78	-0.41049	-0.0774645	-0.346496	0.075222
604.79	-0.410533	-0.0772475	-0.345997	0.0752904
604.8	-0.410466	-0.0774066	-0.346211	0.075192
604.81	-0.410594	-0.0776103	-0.346285	0.075091
604.82	-0.410647	-0.0775254	-0.346154	0.0751992
604.83	-0.410683	-0.0773367	-0.346181	0.0752011
604.84	-0.410552	-0.0772255	-0.346178	0.0755709
604.85	-0.410687	-0.0771948	-0.346169	0.0752333
604.86	-0.4106	-0.077379	-0.345964	0.0753478
604.87	-0.410538	-0.077249	-0.346108	0.0753137
604.88	-0.41064	-0.0772531	-0.34637	0.0754124
604.89	-0.410404	-0.0769099	-0.346109	0.0755031
604.9	-0.410597	-0.0773827	-0.34637	0.0755371
604.91	-0.410639	-0.0772998	-0.346252	0.075309
604.92	-0.410559	-0.0773763	-0.346316	0.0753133
604.93	-0.410503	-0.0770172	-0.346151	0.0753769
604.94	-0.41051	-0.0770669	-0.34617	0.0755229
604.95	-0.41063	-0.077251	-0.346219	0.0754462
604.96	-0.410418	-0.0771314	-0.34629	0.0756025
604.97	-0.4105	-0.0771929	-0.346289	0.075372
604.98	-0.410535	-0.0770372	-0.346544	0.0755331
604.99	-0.410531	-0.0770842	-0.345942	0.0754719
605	-0.410548	-0.0770444	-0.346433	0.0753881
605.01	-0.4107	-0.0770338	-0.346432	0.0754251
605.02	-0.41055	-0.0771605	-0.346481	0.0756771
605.03	-0.410491	-0.0769517	-0.346251	0.0756772
605.04	-0.410657	-0.0771086	-0.346325	0.0754742
605.05	-0.410707	-0.0769231	-0.346082	0.0753207
605.06	-0.410648	-0.0771224	-0.346284	0.0754542
605.07	-0.410614	-0.0771003	-0.346103	0.0753825
605.08	-0.410583	-0.0770497	-0.346084	0.0756545
605.09	-0.410415	-0.0769736	-0.345996	0.0754112
605.1	-0.410551	-0.0770666	-0.346068	0.0755246
605.11	-0.410705	-0.076966	-0.346057	0.075449
605.12	-0.410575	-0.076834	-0.346042	0.0754763
605.13	-0.410633	-0.0767909	-0.345843	0.0753775
605.14	-0.41061	-0.0769888	-0.3459	0.0754576
605.15	-0.41049	-0.0769383	-0.346029	0.07541
605.16	-0.410552	-0.076999	-0.346297	0.0755936
605.17	-0.410651	-0.0768935	-0.346051	0.0757466
605.18	-0.410602	-0.0769603	-0.34612	0.0757968
605.19	-0.410502	-0.0769236	-0.34594	0.0757514
605.2	-0.410528	-0.0771982	-0.345975	0.0756757
605.21	-0.410515	-0.0771332	-0.346066	0.0754706
605.22	-0.410593	-0.0769409	-0.346145	0.0754177
605.23	-0.410642	-0.0767783	-0.346005	0.0755
605.24	-0.410478	-0.0769336	-0.346007	0.0754706
605.25	-0.410577	-0.0770914	-0.346034	0.0755325
605.26	-0.410528	-0.0768527	-0.345939	0.0756879
605.27	-0.410558	-0.0768963	-0.346113	0.0756271
605.28	-0.410562	-0.0769745	-0.345985	0.0757604
605.29	-0.410481	-0.0768814	-0.345855	0.0754586
605.3	-0.410559	-0.076991	-0.345764	0.0756333
605.31	-0.410636	-0.0767241	-0.345994	0.0755545
605.32	-0.410568	-0.0767554	-0.345812	0.0755869
605.33	-0.410589	-0.0767275	-0.346088	0.075424
605.34	-0.410425	-0.0767411	-0.34579	0.0754412
605.35	-0.410387	-0.0766427	-0.345515	0.0755612
605.36	-0.410444	-0.0770243	-0.345989	0.075695
605.37	-0.410586	-0.0769296	-0.346153	0.0755407
605.38	-0.410609	-0.0768113	-0.346033	0.0755886
605.39	-0.4104	-0.0766549	-0.345607	0.0756668
605.4	-0.410515	-0.0767657	-0.345847	0.0755784
605.41	-0.410573	-0.0768324	-0.34595	0.0755538
605.42	-0.41059	-0.0766586	-0.345717	0.0758408
605.43	-0.410513	-0.0767113	-0.346017	0.0756412
605.44	-0.410523	-0.0769156	-0.346006	0.0758803
605.45	-0.410609	-0.0766656	-0.345996	0.0757097
605.46	-0.410673	-0.0768266	-0.345902	0.0757032
605.47	-0.410475	-0.0767395	-0.345777	0.0754668
605.48	-0.41058	-0.0768946	-0.346031	0.0758649
605.49	-0.410618	-0.0767055	-0.346091	0.075763
605.5	-0.41044	-0.0768474	-0.34568	0.0757423
605.51	-0.410358	-0.0769401	-0.345669	0.0757014
605.52	-0.410629	-0.076828	-0.346077	0.0755976
605.53	-0.410637	-0.076745	-0.345735	0.07566
605.54	-0.41041	-0.0769488	-0.345948	0.0754628
605.55	-0.410583	-0.0768482	-0.34586	0.0755538
605.56	-0.410536	-0.0767881	-0.346023	0.0759085
605.57	-0.410544	-0.0767935	-0.346149	0.075774
605.58	-0.410581	-0.0768247	-0.345988	0.0757463
605.59	-0.410362	-0.0767079	-0.345814	0.0758186
605.6	-0.410451	-0.0766485	-0.345763	0.075874
605.61	-0.410604	-0.0766068	-0.345979	0.0756805
605.62	-0.410568	-0.0766538	-0.345887	0.0758292
605.63	-0.410587	-0.0765183	-0.345538	0.0757677
605.64	-0.410435	-0.0766275	-0.345645	0.0758542
605.65	-0.410546	-0.076488	-0.345776	0.0758875
605.66	-0.410489	-0.076391	-0.345708	0.0760378
605.67	-0.410509	-0.0767515	-0.345849	0.0757339
605.68	-0.410503	-0.0766554	-0.345831	0.0756092
605.69	-0.410276	-0.0765607	-0.345379	0.0757466
605.7	-0.410477	-0.07648	-0.345698	0.0759797
605.71	-0.410394	-0.0764609	-0.345583	0.0757644
605.72	-0.410341	-0.0764098	-0.345761	0.0756244
605.73	-0.410459	-0.0765912	-0.34562	0.0754391
605.74	-0.410477	-0.0766104	-0.345728	0.075778
605.75	-0.410391	-0.0763585	-0.345376	0.0756271
605.76	-0.410472	-0.0764452	-0.345661	0.0759147
605.77	-0.410349	-0.0766462	-0.345541	0.0757828
605.78	-0.410262	-0.0764623	-0.345824	0.0757724
605.79	-0.410328	-0.0762947	-0.345609	0.0756759
605.8	-0.410428	-0.076324	-0.345774	0.0759194
605.81	-0.410377	-0.076266	-0.345582	0.0757318
605.82	-0.410334	-0.0762403	-0.345708	0.0757248
605.83	-0.410281	-0.0762042	-0.345591	0.075702
605.84	-0.410417	-0.0762796	-0.345664	0.0758617
605.85	-0.410452	-0.0766462	-0.3459	0.0756539
605.86	-0.410246	-0.0763268	-0.345529	0.0760499
605.87	-0.410246	-0.0761613	-0.345499	0.0758355
605.88	-0.410175	-0.0763802	-0.345694	0.0759796
605.89	-0.410137	-0.0763258	-0.345588	0.0757691
605.9	-0.410186	-0.0763319	-0.345582	0.0759427
605.91	-0.410204	-0.0762483	-0.345363	0.0760033
605.92	-0.410299	-0.076392	-0.345499	0.0759149
605.93	-0.410299	-0.0765933	-0.34596	0.0757987
605.94	-0.410204	-0.0764052	-0.345492	0.0758743
605.95	-0.410247	-0.0765052	-0.345195	0.0758616
605.96	-0.41027	-0.0765283	-0.345371	0.0758742
605.97	-0.410129	-0.0766153	-0.345587	0.0759203
605.98	-0.41027	-0.0764347	-0.345457	0.0761406
605.99	-0.409961	-0.0762408	-0.345228	0.0761079
606	-0.410228	-0.0762755	-0.34564	0.0762289
606.01	-0.410164	-0.0763265	-0.345527	0.0758798
606.02	-0.410198	-0.076329	-0.345738	0.0759942
606.03	-0.410194	-0.0763579	-0.345765	0.0759234
606.04	-0.410224	-0.0762572	-0.345488	0.0760017
606.05	-0.410275	-0.0763229	-0.345538	0.0761283
606.06	-0.410118	-0.0761502	-0.345384	0.0760514
606.07	-0.410087	-0.0762041	-0.345183	0.0759499
606.08	-0.410239	-0.0761976	-0.34551	0.0760307
606.09	-0.410191	-0.0762168	-0.345407	0.0760441
606.1	-0.410266	-0.0762599	-0.345333	0.0761016
606.11	-0.410156	-0.076087	-0.345387	0.0759827
606.12	-0.410138	-0.076208	-0.345509	0.0760621
606.13	-0.410182	-0.076377	-0.345297	0.0759256
606.14	-0.410342	-0.0763297	-0.345317	0.0759578
606.15	-0.410144	-0.0763254	-0.34557	0.0755887
606.16	-0.410275	-0.0761766	-0.345472	0.0759504
606.17	-0.410166	-0.0763569	-0.345359	0.0762704
606.18	-0.410056	-0.0761405	-0.345497	0.0761406
606.19	-0.409945	-0.0763277	-0.345473	0.0759102
606.2	-0.410018	-0.0763629	-0.345575	0.0762607
606.21	-0.410142	-0.0762047	-0.345679	0.0761681
606.22	-0.410162	-0.0761379	-0.345515	0.076233
606.23	-0.410188	-0.076213	-0.345599	0.0760877
606.24	-0.410248	-0.0761037	-0.345559	0.0762555
606.25	-0.410207	-0.0762703	-0.345238	0.0758401
606.26	-0.410263	-0.0761508	-0.345374	0.076148
606.27	-0.410077	-0.0762091	-0.345009	0.0761422
606.28	-0.410059	-0.0762784	-0.345318	0.0763732
606.29	-0.409986	-0.0762597	-0.345338	0.07633
606.3	-0.410075	-0.075958	-0.345577	0.0762218
606.31	-0.409984	-0.0760715	-0.345245	0.0761217
606.32	-0.41005	-0.0761999	-0.345541	0.0761662
606.33	-0.41027	-0.0761737	-0.345558	0.0762319
606.34	-0.410187	-0.076047	-0.345704	0.0761725
606.35	-0.410253	-0.0761362	-0.34567	0.0760389
606.36	-0.410343	-0.0760712	-0.34561	0.0760602
606.37	-0.410304	-0.0761444	-0.345609	0.0761471
606.38	-0.410253	-0.0761161	-0.345553	0.0762712
606.39	-0.409987	-0.0761043	-0.345325	0.0761701
606.4	-0.410132	-0.075842	-0.345448	0.0762929
606.41	-0.41001	-0.0758731	-0.345215	0.0761422
606.42	-0.410073	-0.0758474	-0.345278	0.076019
606.43	-0.410112	-0.0759083	-0.345451	0.0760525
606.44	-0.410026	-0.0756995	-0.345561	0.0761166
606.45	-0.410064	-0.075754	-0.345404	0.0759955
606.46	-0.410007	-0.075965	-0.345364	0.0761137
606.47	-0.410248	-0.0759411	-0.344977	0.0761668
606.48	-0.410122	-0.0760678	-0.345181	0.0761454
606.49	-0.410104	-0.0758733	-0.345345	0.0760957
606.5	-0.41001	-0.0758283	-0.345504	0.0761788
606.51	-0.409987	-0.0757122	-0.345276	0.0759896
606.52	-0.410051	-0.0758255	-0.345514	0.0763134
606.53	-0.40987	-0.0759751	-0.345331	0.0762321
606.54	-0.410018	-0.0757394	-0.345453	0.076196
606.55	-0.41005	-0.0757994	-0.345546	0.0762916
606.56	-0.409972	-0.0757645	-0.34548	0.0763885
606.57	-0.410055	-0.0757903	-0.34558	0.0763582
606.58	-0.409881	-0.0756375	-0.345507	0.0764598
606.59	-0.409991	-0.0756416	-0.345626	0.0762643
606.6	-0.410028	-0.0757471	-0.345331	0.0762391
606.61	-0.410116	-0.0757323	-0.344807	0.0762963
606.62	-0.409973	-0.0758208	-0.345137	0.076321
606.63	-0.410127	-0.0757812	-0.345593	0.0763533
606.64	-0.410104	-0.0756594	-0.345471	0.0762908
606.65	-0.409954	-0.0756932	-0.345513	0.0761958
606.66	-0.409978	-0.0756181	-0.345549	0.0764811
606.67	-0.410117	-0.0757988	-0.345392	0.0766271
606.68	-0.410085	-0.0755855	-0.345329	0.0766206
606.69	-0.409953	-0.0757472	-0.345305	0.0766328
606.7	-0.409844	-0.0757706	-0.345235	0.0766171
606.71	-0.409912	-0.075828	-0.34517	0.0764463
606.72	-0.409765	-0.0756017	-0.345284	0.0765435
606.73	-0.409834	-0.0755718	-0.344787	0.0766894
606.74	-0.409749	-0.0755136	-0.344989	0.0766328
606.75	-0.409818	-0.0756414	-0.345022	0.0764399
606.76	-0.409932	-0.0756467	-0.345259	0.07667
606.77	-0.409816	-0.0755757	-0.34528	0.0765942
606.78	-0.409859	-0.0753053	-0.345223	0.076649
606.79	-0.409687	-0.0754656	-0.345208	0.0766434
606.8	-0.409793	-0.0754319	-0.345114	0.0767497
606.81	-0.409462	-0.0752392	-0.344863	0.0766594
606.82	-0.409558	-0.0752487	-0.345176	0.0768844
606.83	-0.409843	-0.0754667	-0.345242	0.0766551
606.84	-0.409791	-0.0753375	-0.345234	0.0764652
606.85	-0.409724	-0.0753055	-0.344937	0.0766407
606.86	-0.409839	-0.0754129	-0.345169	0.0766774
606.87	-0.409667	-0.0755256	-0.345069	0.0764873
606.88	-0.409636	-0.0752357	-0.345411	0.0766691
606.89	-0.409695	-0.0753235	-0.34513	0.0767945
606.9	-0.409743	-0.0752489	-0.344989	0.0766788
606.91	-0.409604	-0.07509	-0.344824	0.0767275
606.92	-0.409766	-0.0752398	-0.345086	0.0766502
606.93	-0.409554	-0.0750682	-0.345146	0.0766053
606.94	-0.409643	-0.0752131	-0.345091	0.0767659
606.95	-0.409606	-0.0754996	-0.345076	0.0766125
606.96	-0.409564	-0.0752607	-0.345052	0.0766018
606.97	-0.409404	-0.0751574	-0.34514	0.0765501
606.98	-0.409366	-0.0751208	-0.34521	0.0768327
606.99	-0.409539	-0.0749912	-0.345101	0.0766998
607	-0.40955	-0.0751445	-0.345153	0.0767838
607.01	-0.409552	-0.0753277	-0.345102	0.0768603
607.02	-0.409568	-0.0750954	-0.345037	0.0768478
607.03	-0.409595	-0.0751638	-0.344823	0.0767567
607.04	-0.409432	-0.0751994	-0.34497	0.0767793
607.05	-0.409515	-0.0750756	-0.344867	0.0767652
607.06	-0.409472	-0.0751471	-0.345024	0.0768403
607.07	-0.40957	-0.0751484	-0.345157	0.0768642
607.08	-0.409632	-0.0753126	-0.345108	0.0768084
607.09	-0.409601	-0.0754051	-0.345078	0.0765665
607.1	-0.409678	-0.0753598	-0.344961	0.0768337
607.11	-0.409502	-0.0753495	-0.344784	0.07687
607.12	-0.409673	-0.0754387	-0.344939	0.0768835
607.13	-0.409774	-0.0753554	-0.344989	0.0769096
607.14	-0.40965	-0.0752535	-0.345023	0.0769027
607.15	-0.409546	-0.075235	-0.345034	0.0767435
607.16	-0.409592	-0.0752444	-0.344969	0.0768878
607.17	-0.409589	-0.0750886	-0.344826	0.0770989
607.18	-0.409511	-0.0753015	-0.344819	0.0769188
607.19	-0.40961	-0.0752354	-0.345066	0.0769538
607.2	-0.409633	-0.0751497	-0.34511	0.0770421
607.21	-0.409647	-0.0751054	-0.344857	0.0768834
607.22	-0.409815	-0.0750574	-0.344796	0.0770809
607.23	-0.409725	-0.0749658	-0.34515	0.0769797
607.24	-0.409689	-0.0750204	-0.344869	0.0771732
607.25	-0.409657	-0.0749926	-0.344954	0.077178
607.26	-0.409556	-0.0749857	-0.344996	0.0772631
607.27	-0.409562	-0.0746383	-0.344753	0.0771046
607.28	-0.409414	-0.0748698	-0.344816	0.0771825
607.29	-0.409633	-0.0748794	-0.344971	0.0771341
607.3	-0.409501	-0.0749989	-0.344862	0.0771692
607.31	-0.409498	-0.074868	-0.345216	0.0772364
607.32	-0.409507	-0.0751735	-0.345112	0.0771888
607.33	-0.409699	-0.0750655	-0.344899	0.0771175
607.34	-0.409481	-0.0751452	-0.344939	0.0772012
607.35	-0.409703	-0.0751485	-0.345119	0.0772556
607.36	-0.409503	-0.0751197	-0.344881	0.0772731
607.37	-0.409529	-0.0751465	-0.345182	0.0771182
607.38	-0.40946	-0.0747381	-0.344868	0.0771477
607.39	-0.409476	-0.0747948	-0.344846	0.0771165
607.4	-0.409453	-0.0748957	-0.344751	0.0771731
607.41	-0.40946	-0.0751568	-0.344973	0.0771174
607.42	-0.409428	-0.0752594	-0.344624	0.0772202
607.43	-0.409597	-0.0750867	-0.345096	0.0770558
607.44	-0.40971	-0.0751159	-0.344745	0.0771667
607.45	-0.409569	-0.0749658	-0.34468	0.077132
607.46	-0.40947	-0.0751156	-0.344545	0.0771184
607.47	-0.409524	-0.0752306	-0.344643	0.0772029
607.48	-0.409466	-0.0752644	-0.344829	0.0772071
607.49	-0.409662	-0.0751723	-0.345128	0.0771016
607.5	-0.409632	-0.075088	-0.344786	0.0772743
607.51	-0.409449	-0.0750624	-0.344731	0.077315
607.52	-0.409458	-0.0750593	-0.344785	0.0772986
607.53	-0.409534	-0.0751602	-0.344782	0.0772109
607.54	-0.409518	-0.0752284	-0.344723	0.0772736
607.55	-0.409524	-0.0751986	-0.345016	0.0772917
607.56	-0.409564	-0.0751941	-0.344954	0.0773238
607.57	-0.409671	-0.0751708	-0.345021	0.0772428
607.58	-0.409508	-0.0750249	-0.344786	0.0773185
607.59	-0.409412	-0.0750918	-0.344856	0.0771941
607.6	-0.409426	-0.0749292	-0.344919	0.0771885
607.61	-0.409481	-0.0750219	-0.344967	0.0771936
607.62	-0.409554	-0.0751498	-0.344834	0.0772939
607.63	-0.409396	-0.075066	-0.344485	0.0772538
607.64	-0.409486	-0.0751637	-0.34453	0.0772458
607.65	-0.409635	-0.0749775	-0.344877	0.0772903
607.66	-0.409454	-0.0750047	-0.344973	0.0772163
607.67	-0.409441	-0.0750858	-0.344834	0.0772393
607.68	-0.409532	-0.0749777	-0.344783	0.0774443
607.69	-0.409411	-0.0748238	-0.34482	0.0771818
607.7	-0.409598	-0.0749658	-0.344696	0.0773017
607.71	-0.409518	-0.0747872	-0.344532	0.0773386
607.72	-0.409351	-0.0749094	-0.344626	0.0773826
607.73	-0.409553	-0.0748116	-0.344745	0.0773196
607.74	-0.409396	-0.0749002	-0.344575	0.0773704
607.75	-0.409393	-0.0746273	-0.344296	0.0772719
607.76	-0.409458	-0.0747807	-0.344482	0.0774497
607.77	-0.409495	-0.0747481	-0.344506	0.0772561
607.78	-0.409428	-0.0746207	-0.344768	0.0772743
607.79	-0.409701	-0.074706	-0.344873	0.0772525
607.8	-0.40958	-0.0748199	-0.344703	0.0773035
607.81	-0.409522	-0.0746132	-0.344513	0.0772569
607.82	-0.409486	-0.0745865	-0.344547	0.0773619
607.83	-0.409498	-0.0747319	-0.344677	0.0775116
607.84	-0.409525	-0.0748371	-0.344571	0.0776137
607.85	-0.409598	-0.0747231	-0.344627	0.0773814
607.86	-0.40943	-0.0746246	-0.344611	0.0774344
607.87	-0.409348	-0.0746179	-0.344544	0.0774792
607.88	-0.40933	-0.0746563	-0.344618	0.0774943
607.89	-0.409609	-0.0748831	-0.344514	0.0773212
607.9	-0.4095	-0.0746019	-0.344563	0.0774266
607.91	-0.409567	-0.0747709	-0.344484	0.0772665
607.92	-0.409425	-0.0749054	-0.344444	0.0773682
607.93	-0.409419	-0.0747952	-0.344474	0.0773663
607.94	-0.409365	-0.0748606	-0.3445	0.0773129
607.95	-0.409489	-0.0748275	-0.344702	0.0773145
607.96	-0.409519	-0.0747058	-0.344572	0.0773386
607.97	-0.409507	-0.0749312	-0.344465	0.0774185
607.98	-0.409604	-0.0745672	-0.344451	0.0775682
607.99	-0.409475	-0.0745371	-0.344701	0.0773975
608	-0.409473	-0.0746473	-0.344765	0.0774411
608.01	-0.409613	-0.0745345	-0.3446	0.0773618
608.02	-0.409465	-0.0744608	-0.344384	0.0774159
608.03	-0.40961	-0.0746229	-0.344632	0.0774174
608.04	-0.409474	-0.0747445	-0.344705	0.0773926
608.05	-0.409481	-0.0746197	-0.344494	0.0773882
608.06	-0.409323	-0.0745421	-0.344535	0.0775034
608.07	-0.40944	-0.0745709	-0.344576	0.0774165
608.08	-0.409286	-0.0745312	-0.344447	0.077351
608.09	-0.409466	-0.0747949	-0.344547	0.0775314
608.1	-0.40933	-0.0746991	-0.344482	0.0775914
608.11	-0.409303	-0.0745046	-0.344197	0.0776591
608.12	-0.40931	-0.0746222	-0.344465	0.0775482
608.13	-0.409396	-0.0745453	-0.344308	0.0774603
608.14	-0.409324	-0.074752	-0.344366	0.077439
608.15	-0.409426	-0.0746817	-0.344514	0.0774439
608.16	-0.409336	-0.0747745	-0.344377	0.0774772
608.17	-0.409321	-0.0746682	-0.344419	0.077506
608.18	-0.409415	-0.0744334	-0.344388	0.0776435
608.19	-0.409569	-0.0744668	-0.344494	0.0774615
608.2	-0.409413	-0.074441	-0.344568	0.0774369
608.21	-0.409382	-0.0742812	-0.344395	0.0774601
608.22	-0.409322	-0.0745185	-0.344565	0.07739
608.23	-0.409319	-0.0745666	-0.34435	0.077452
608.24	-0.409343	-0.0747044	-0.344495	0.0775263
608.25	-0.409332	-0.0745099	-0.344418	0.0774439
608.26	-0.409319	-0.0746259	-0.34459	0.0776564
608.27	-0.409443	-0.0747659	-0.344802	0.0775582
608.28	-0.409443	-0.0745555	-0.34469	0.077453
608.29	-0.409412	-0.0747603	-0.344278	0.0773706
608.3	-0.40925	-0.0748673	-0.344227	0.0774489
608.31	-0.409228	-0.0744567	-0.344148	0.0776411
608.32	-0.409271	-0.0745835	-0.344073	0.0773873
608.33	-0.409403	-0.0746479	-0.344372	0.0773517
608.34	-0.409406	-0.0745884	-0.344366	0.0773208
608.35	-0.40957	-0.0745931	-0.344239	0.0774212
608.36	-0.409269	-0.0746599	-0.344239	0.0775962
608.37	-0.409258	-0.0746046	-0.343985	0.0775234
608.38	-0.409163	-0.0747081	-0.344064	0.0775549
608.39	-0.409285	-0.0747248	-0.344379	0.0776351
608.4	-0.409135	-0.074533	-0.344214	0.0777564
608.41	-0.409165	-0.0744325	-0.34417	0.0776199
608.42	-0.409267	-0.0747485	-0.343985	0.077437
608.43	-0.409263	-0.0747066	-0.343977	0.0774036
608.44	-0.409136	-0.0747705	-0.343999	0.0774494
608.45	-0.409262	-0.074657	-0.344341	0.0773643
608.46	-0.40925	-0.0743964	-0.34407	0.0776969
608.47	-0.409239	-0.0744725	-0.343978	0.0775514
608.48	-0.408981	-0.0747406	-0.34409	0.0775895
608.49	-0.409075	-0.0744502	-0.343892	0.0776169
608.5	-0.409191	-0.074534	-0.344111	0.0775484
608.51	-0.409016	-0.0745567	-0.344269	0.0773633
608.52	-0.409095	-0.07446	-0.344148	0.0774303
608.53	-0.4091	-0.0743298	-0.343913	0.0774718
608.54	-0.409102	-0.0746934	-0.344183	0.0773658
608.55	-0.409111	-0.0744592	-0.344056	0.0774013
608.56	-0.409135	-0.0744637	-0.34416	0.0773723
608.57	-0.409197	-0.0744825	-0.344167	0.0773968
608.58	-0.409136	-0.0746181	-0.343961	0.0773872
608.59	-0.409197	-0.0745487	-0.344372	0.0773319
608.6	-0.409221	-0.0745026	-0.344263	0.0775254
608.61	-0.409043	-0.0744905	-0.34373	0.0775899
608.62	-0.409114	-0.0745586	-0.344006	0.0775339
608.63	-0.409519	-0.0746137	-0.344236	0.0773679
608.64	-0.409179	-0.0745074	-0.344113	0.0774697
608.65	-0.409257	-0.0744833	-0.344322	0.0773799
608.66	-0.409139	-0.0743977	-0.344247	0.0775912
608.67	-0.409041	-0.0740024	-0.344014	0.0776456
608.68	-0.409029	-0.07405	-0.344183	0.0775875
608.69	-0.409219	-0.0744222	-0.344111	0.0774418
608.7	-0.409163	-0.0745015	-0.343915	0.0775332
608.71	-0.408964	-0.0743464	-0.344043	0.0776128
608.72	-0.409143	-0.0744398	-0.343934	0.0777979
608.73	-0.409174	-0.0745189	-0.344167	0.0776238
608.74	-0.409245	-0.0744439	-0.344145	0.0776178
608.75	-0.409209	-0.0745828	-0.344234	0.0775977
608.76	-0.409125	-0.074463	-0.344111	0.0777695
608.77	-0.409336	-0.0743528	-0.344118	0.0776524
608.78	-0.409232	-0.0743325	-0.343977	0.0776904
608.79	-0.409163	-0.0744391	-0.343967	0.0778238
608.8	-0.409139	-0.074429	-0.344052	0.0777756
608.81	-0.409275	-0.0743606	-0.344104	0.0776612
608.82	-0.409144	-0.0743314	-0.343834	0.0775083
608.83	-0.40919	-0.0743828	-0.343926	0.0773784
608.84	-0.409224	-0.0745576	-0.343842	0.0775575
608.85	-0.40916	-0.0744454	-0.344022	0.0773766
608.86	-0.409143	-0.0743464	-0.344222	0.0774023
608.87	-0.409352	-0.074521	-0.344241	0.0774926
608.88	-0.409086	-0.0745669	-0.344167	0.0775968
608.89	-0.409235	-0.0745068	-0.343893	0.0774491
608.9	-0.409173	-0.0745635	-0.344059	0.0777052
608.91	-0.40909	-0.0743329	-0.343908	0.0775851
608.92	-0.40907	-0.074477	-0.343774	0.0774772
608.93	-0.409186	-0.0743499	-0.343852	0.0773927
608.94	-0.409025	-0.0742865	-0.343734	0.077504
608.95	-0.408992	-0.0744545	-0.344116	0.0775379
608.96	-0.408896	-0.0742683	-0.343914	0.0776625
608.97	-0.408949	-0.0744256	-0.344008	0.0775948
608.98	-0.408961	-0.0743337	-0.343974	0.0775253
608.99	-0.409028	-0.0741834	-0.344015	0.077706
609	-0.408906	-0.0743946	-0.344067	0.0777088
609.01	-0.409158	-0.0743041	-0.344149	0.0776218
609.02	-0.409096	-0.0741613	-0.344132	0.0776394
609.03	-0.40913	-0.0743055	-0.344298	0.0776026
609.04	-0.408955	-0.0743613	-0.34428	0.0778028
609.05	-0.409011	-0.074448	-0.344222	0.0777506
609.06	-0.40895	-0.0742127	-0.344179	0.0777874
609.07	-0.409078	-0.0744442	-0.343933	0.0774964
609.08	-0.408977	-0.0742944	-0.343909	0.0775391
609.09	-0.409124	-0.0742369	-0.344078	0.0776282
609.1	-0.409062	-0.0744175	-0.344083	0.0774873
609.11	-0.408863	-0.0742162	-0.343952	0.077366
609.12	-0.408989	-0.0742278	-0.344052	0.077511
609.13	-0.409032	-0.074073	-0.344062	0.0775571
609.14	-0.408905	-0.0744551	-0.344075	0.0776047
609.15	-0.408864	-0.0740374	-0.343936	0.0777284
609.16	-0.408716	-0.0740866	-0.343911	0.0778659
609.17	-0.408814	-0.074065	-0.343918	0.0776317
609.18	-0.40871	-0.0740282	-0.343974	0.0778692
609.19	-0.40865	-0.0743487	-0.344149	0.0776535
609.2	-0.4088	-0.0743515	-0.344019	0.0776819
609.21	-0.408764	-0.0740471	-0.343965	0.0776671
609.22	-0.40865	-0.0740307	-0.343824	0.0775727
609.23	-0.408798	-0.0742638	-0.343733	0.0775623
609.24	-0.408818	-0.0740066	-0.343972	0.0776031
609.25	-0.408732	-0.0742122	-0.343898	0.0775335
609.26	-0.408538	-0.0742063	-0.343944	0.0777495
609.27	-0.408658	-0.0742849	-0.344034	0.0776538
609.28	-0.408557	-0.0740844	-0.34384	0.0777944
609.29	-0.408692	-0.0741008	-0.343845	0.0776445
609.3	-0.40869	-0.0739275	-0.343855	0.0776827
609.31	-0.40845	-0.0738607	-0.343818	0.0777865
609.32	-0.408576	-0.0739824	-0.344044	0.0777456
609.33	-0.40885	-0.0739885	-0.34383	0.0776616
609.34	-0.408806	-0.0740161	-0.343836	0.0777633
609.35	-0.408808	-0.0741476	-0.343926	0.0776404
609.36	-0.408808	-0.0739576	-0.343778	0.0778487
609.37	-0.408754	-0.0741275	-0.344086	0.0776592
609.38	-0.408639	-0.0739936	-0.344081	0.0778353
